industry_code	product_code	product_name
3492	#4       	Fittings for metal and plastic tubing used in fluid power transfer systems, non-aerospace
3492	#41      	Fittings and couplings for tubing
3492	#414     	Metal, flareless type
3492	#5       	Hydraulic and pneumatic hose or tube end fittings and assemblies, non-aerospace
3492	#51      	Fittings and couplings for hose
3492	#511     	Hydraulic and pneumatic, except quick connect
3492	#51101   	Permanent
3492	#51103   	Reusable
3492	#513     	Quick connect
3492	#51301   	Hydraulic
3492	#517     	Other, including steel adaptor connectors, swivel, rotating, and extension fittings
3492	#6       	Hydraulic and pneumatic hose or tubing end fittings and assemblies, aerospace type
3492	#698     	Fittings for hose and tubing, n.e.c.
3492	#7       	Parts for fluid power valves
3492	#796     	Non-aerospace
3492	#798     	Aerospace
3492	#A       	Aerospace-type hydraulic fluid power valves
3492	#C       	Nonaerospace-type hydraulic directional control valves
3492	#C11     	Manual types
3492	#C12     	All other, including solenoid types
3492	#D       	Nonaerospace-type hydraulic valves, except directional control
3492	#D11     	Cartridge valves
3492	#D12     	All other, including electrohydraulic
3492	#E       	Nonaerospace-type pneumatic directional control valves
3492	#E11     	Solenoid types
3492	#E12     	All other, including mechanical and remote pilot
3492	#G       	Parts for fluid power valves
3492	#H       	Aerospace-type hydraulic and pneumatic hose or tube end fittings and assemblies
3492	#J       	Nonaerospace-type flared (metal) fittings, couplings for, and assemblies of tubi
3492	#K       	Nonaerospace-type flareless fittings and couplings (incl. nonmetal fittings) use
3492	#M       	Miscellaneous receipts
3492	#N       	Nonaerospace-type hydraulic and pneumatic assemblies of hose
3492	#O       	Nonaerospace type hydraulic and pneumatic fittings and couplings for hose
3492	#P       	Primary products
3492	#S       	Secondary products
3492	#Z89     	Resales
3493	#        	Steel springs, except wire
3493	#1       	Hot formed springs
3493	#121     	Hot formed coil springs
3493	#12106   	Original equipment coil springs for cars, buses, and trucks
3493	#12116   	Locomotive, railroad car, and other helical springs
3493	#131     	Hot formed leaf springs
3493	#13151   	Replacement leaf springs (including exports) for cars, buses, and trucks
3493	#13158   	Original equipment leaf springs other than for passenger cars
3493	#2       	Cold formed springs
3493	#271     	Cold formed flat springs made of sheet and strip
3493	#M       	Miscellaneous receipts
3493	#P       	Primary products
3493	#S       	Secondary products
3493	#SS      	Secondary products, other than wire springs
3494	#        	Valves and pipe fittings, n.e.c.
3494	#2       	Fluid power valves
3494	#212     	Hydraulic valves
3494	#21201   	Manually operated directional control valves
3494	#21202   	Solenoid operated directional control valves
3494	#21203   	Other directional control valves
3494	#21205   	Flow control valves (including check valves)
3494	#21206   	Servovalves and combination valves
3494	#21207   	Other hydraulic valves
3494	#224     	Pneumatic valves
3494	#22403   	Pressure control valves
3494	#22405   	Other pneumatic valves
3494	#3       	Metal valves for piping systems and equipment, except plumbing and heating valves
3494	#312     	Gates, globes, angles, checks, etc.
3494	#31201   	Water works or municipal valves (IBBM, AWWA, UL)
3494	#31202   	Fire hydrants
3494	#31203   	Iron valves (excluding IBBM, AwwA, UL)
3494	#31204   	Cast carbon steel valves (all pressures)
3494	#31205   	Forged carbon steel valves (all pressures)
3494	#31207   	Brass and bronze valves (125 lb w.s.p and over)
3494	#31208   	Cast alloy steel valves, including stainless
3494	#337     	Cocks and stops, all metals, pressures, and types
3494	#349     	Pop safety valves and relief valves (over 15 lb w.s.p.)
3494	#363     	Ball valves, all metals, pressures, and types
3494	#36301   	Iron and steel ball valves
3494	#36302   	Brass and bronze ball valves
3494	#367     	Butterfly valves, all metals, pressures, and types
3494	#36701   	Iron butterfly valves, including ductile
3494	#36702   	Steel (cast and fabricated) butterfly valves
3494	#375     	Plug valves, all metals, pressures, and types
3494	#37501   	Iron plug valves, including ductile
3494	#37502   	Carbon steel plug valves
3494	#37503   	Other alloy plug valves, including alloy steel
3494	#398     	Other metal valves and specialties
3494	#4       	Plumbing and heating valves and specialties, except plumbers' brass goods
3494	#413     	Check valves
3494	#415     	All other gates, globes, angles, 3- and 4-way drain, brass and bronze, under 125 w.s.p
3494	#416     	Safety and relief valves
3494	#419     	Other plumbing and heating valves 15 lb w.s.p. and under
3494	#5       	Automatic regulating and control valves
3494	#505     	Pneumatic actuated control valves
3494	#531     	Self-contained direct actuated pressure regulator valves
3494	#545     	Flow regulator valves for gas, vapors, or liquids
3494	#548     	Other regulator valves
3494	#6       	Solenoid valves
3494	#655     	Solenoid valves
3494	#7       	Metal fittings, flanges, and unions for piping systems
3494	#717     	Malleable iron fittings, flanges, and unions, including grooved and ungrooved
3494	#721     	Copper, brass, bronze, fittings, flanges, and unions, including solder and threaded types
3494	#72111   	Cast bronze or bronze fittings, flanges, and unions
3494	#72112   	Wrought copper or wrought copper alloy fittings, flanges, and unions
3494	#72112__A	Wrought copper or wrought copper alloy fittings, flanges, and unions
3494	#723     	Forged carbon steel fittings, flanges, and unions
3494	#72301   	Socket-weld type
3494	#72302   	Threaded type
3494	#72303   	Butt-welding type (flanges only)
3494	#72304   	Butt-welding type (fittings only)
3494	#725     	Stainless and alloy steel fittings, flanges, and unions
3494	#72501   	Socket-weld and threaded type
3494	#72502   	Butt-welding type
3494	#73      	Fittings, flanges, and unions, butt-welded and socket welded or threaded types
3494	#731     	Pipe hangars and supports, excluding metal framing
3494	#732     	Flanges (butt-welded type)
3494	#73201   	Forged carbon steel flanges (butt-welded type)
3494	#733     	Forged carbon, stainless, and alloy steel fittings (butt-welded type)
3494	#73303   	Forged carbon steel fittings (butt-welded type)
3494	#734     	Fittings, flanges, and unions, butt-welded and socket welded or threaded types
3494	#735     	Fittings, flanges, and unions, socket welded and threaded types
3494	#73507   	Forged carbon steel fittings, flanges, and unions, (socket welded type)
3494	#73508   	Forged carbon steel fittings, flanges, and unions ( threaded type )
3494	#73509   	Stainless and alloy steel fittings, flanges, and unions ( socket and threaded types )
3494	#751     	Pipe hangers and supports ( not including metal framing )
3494	#785     	Pipe couplings
3494	#798     	All other metal fittings, flanges, and unions for piping systems
3494	#8       	Fluid power hose and tube fittings
3494	#815     	Fittings for metal and plastic tubing
3494	#841     	Hose end fittings and hose assemblies for fluid power systems
3494	#84104   	Other hose connectors
3494	#9       	Parts and components for valves and pipe fittings (sold separately)
3494	#M       	Miscellaneous receipts
3494	#P       	Primary products
3494	#S       	Secondary products
3494	#SM      	Secondary products and miscellaneous receipts
3494	#SS      	Secondary products
3494	#SSS     	Secondary products
3494	#Z89     	Resales
3495	#        	Wire springs
3495	#2       	Precision mechanical springs
3495	#212     	Compression type, shipments to O.E.M.
3495	#21211   	Automotive
3495	#21213   	Electronics
3495	#21215   	Other machinery
3495	#21217   	Consumer goods
3495	#21219   	Other
3495	#213     	Precision mechanical compression-type wire springs
3495	#214     	Compression type, other shipments
3495	#215     	Extension type
3495	#216     	Precision mechanical extension and torsion-type wire springs
3495	#217     	Torsion type
3495	#3       	Other wire springs
3495	#317     	Spring units for box springs, innerspring mattresses, and dual purpose sleep furniture
3495	#319     	Other upholstery and furniture springs
3495	#321     	Valve springs
3495	#398     	Other wire springs
3495	#M       	Miscellaneous receipts
3495	#MM      	Miscellaneous receipts
3495	#P       	Primary products
3495	#S       	Secondary products
3495	#SS      	Secondary products
3495	3493S    	Steel springs, except wire
3496	#        	Miscellaneous fabricated wire products
3496	#1       	Noninsulated ferrous wire rope, cable and strand
3496	#111     	Steel wire rope and cable
3496	#121     	Composite strand, rope and cable
3496	#135     	Other steel wire strand
3496	#141     	Wire forms
3496	#4       	Ferrous wire cloth and other ferrous woven wire products
3496	#411     	Insect wire screening
3496	#461     	Industrial wire cloth
3496	#498     	Other ferrous woven cloth and woven wire products
3496	#5       	Nonferrous wire cloth and other nonferrous woven wire products
3496	#6       	Steel fencing and fence gates
3496	#613     	Chain link fencing
3496	#621     	Wire fence, woven and welded
3496	#621____A	Wire fence, woven and welded
3496	#7       	Steel nails, spikes, brads, staples, and tacks
3496	#711     	Bright nails
3496	#713     	Galvanized nails
3496	#8       	Other ferrous fabricated wire products
3496	#841     	Wire chain, tire
3496	#849     	Wire chain, other
3496	#861     	Welded steel wire fabric (concrete reinforcing mesh)
3496	#865     	Other welded steel wire fabric
3496	#871     	Wire garment hangers
3496	#873     	Wire carts
3496	#875     	Wire cages
3496	#885     	Wire racks
3496	#898     	Other ferrous wire products
3496	#M       	Miscellaneous receipts
3496	#P       	Primary products
3496	#S       	Secondary products
3496	#SS      	Secondary products
3496	#XY9     	Contract work and other miscellaneous receipts
3496	#XY9____A	Contract work and other miscellaneous receipts
3496	#Z89     	Resales
3497	#        	Metal foil and leaf
3497	#1       	Converted unmounted aluminum foil packaging products (not laminated to other mat
3497	#1______A	Converted unmounted aluminum foil packaging products (not laminated to other mat
3497	#133     	Semirigid foil containers
